DateTime,ACMV.L1.AHU.ARU.1.RAT,ACMV.L1.AHU.ARU.1.RAT_SETPOINT,ACMV.L1.AHU.ARU.1.SAT,ACMV.L1.AHU.ARU.1.VALVE_CMD,ACMV.L1.AHU.ARU.1.VALVE_POS
11/17/2020 19:10:00,25.314644,23,24.810022,0,28.645092
11/17/2020 19:20:00,25.314644,23,24.909924,0,28.546661
11/17/2020 19:30:00,25.339886,23,25.009689,0,28.546661
11/17/2020 19:40:00,25.390301,23,25.060772,0,28.546661
11/17/2020 19:50:00,25.390301,23,25.162632,0,28.349798
11/17/2020 20:00:00,25.415476,23,25.238754,0,28.448231
11/17/2020 20:10:00,25.415476,23,25.264076,0,28.546661
11/17/2020 20:20:00,25.415476,23,25.339886,0,28.349798
11/17/2020 20:30:00,25.465729,23,25.390301,0,28.448231
11/17/2020 20:40:00,25.465729,23,25.415476,0,29.137253
11/17/2020 20:50:00,25.440617,23,25.440617,0,28.546661
11/17/2020 21:00:00,25.440617,23,25.49082,0,28.645092
11/17/2020 21:10:00,25.390301,23,25.440617,0,28.349798
11/17/2020 21:20:00,25.415476,23,25.51589,0,28.546661
11/17/2020 21:30:00,25.440617,23,25.51589,0,29.038816
11/17/2020 21:40:00,25.465729,23,25.565943,0,28.546661
11/17/2020 21:50:00,25.465729,23,25.565943,0,28.349798
11/17/2020 22:00:00,25.465729,23,25.590939,0,28.448231
11/17/2020 22:10:00,25.440617,23,25.590939,0,28.546661
11/17/2020 22:20:00,25.465729,23,25.640842,0,28.546661
11/17/2020 22:30:00,25.465729,23,25.615904,0,28.448231
11/17/2020 22:40:00,25.440617,23,25.615904,0,28.546661
11/17/2020 22:50:00,25.465729,23,25.640842,0,28.448231
11/17/2020 23:00:00,25.440617,23,25.640842,0,28.645092
11/17/2020 23:10:00,25.440617,23,25.640842,0,28.349798
11/17/2020 23:20:00,25.465729,23,25.640842,0,28.349798
11/17/2020 23:30:00,25.465729,23,25.615904,0,28.448231
11/17/2020 23:40:00,25.440617,23,25.615904,0,28.546661
11/17/2020 23:50:00,25.465729,23,25.590939,0,28.349798
11/18/2020 00:00:00,25.49082,23,25.640842,0,28.448231
11/18/2020 00:10:00,25.465729,23,25.665756,0,28.546661
11/18/2020 00:20:00,25.440617,23,25.665756,0,28.546661
11/18/2020 00:30:00,25.465729,23,25.565943,0,28.546661
11/18/2020 00:40:00,25.440617,23,25.665756,0,28.546661
11/18/2020 00:50:00,25.440617,23,25.665756,0,28.349798
11/18/2020 01:00:00,25.390301,23,25.615904,0,28.448231
11/18/2020 01:10:00,25.415476,23,25.615904,0,28.448231
11/18/2020 01:20:00,25.440617,23,25.665756,0,28.546661
11/18/2020 01:30:00,25.440617,23,25.615904,0,28.349798
11/18/2020 01:40:00,25.465729,23,25.640842,0,28.448231
11/18/2020 01:50:00,25.49082,23,25.590939,0,28.448231
11/18/2020 02:00:00,25.415476,23,25.665756,0,28.349798
11/18/2020 02:10:00,25.415476,23,25.640842,0,28.448231
11/18/2020 02:20:00,25.415476,23,25.640842,0,28.349798
11/18/2020 02:30:00,25.415476,23,25.665756,0,28.546661
11/18/2020 02:40:00,25.440617,23,25.640842,0,28.251368
11/18/2020 02:50:00,25.440617,23,25.615904,0,28.448231
11/18/2020 03:00:00,25.440617,23,25.640842,0,28.349798
11/18/2020 03:10:00,25.49082,23,25.640842,0,28.546661
11/18/2020 03:20:00,25.465729,23,25.615904,0,28.349798
11/18/2020 03:30:00,25.465729,23,25.665756,0,28.349798
11/18/2020 03:40:00,25.465729,23,25.665756,0,28.448231
11/18/2020 03:50:00,25.465729,23,25.665756,0,28.546661
11/18/2020 04:00:00,25.465729,23,25.665756,0,28.546661
11/18/2020 04:10:00,25.415476,23,25.665756,0,28.349798
11/18/2020 04:20:00,25.465729,23,25.640842,0,28.349798
11/18/2020 04:30:00,25.440617,23,25.615904,0,28.349798
11/18/2020 04:40:00,25.465729,23,25.640842,0,28.448231
11/18/2020 04:50:00,25.440617,23,25.640842,0,28.645092
11/18/2020 05:00:00,25.390301,23,25.640842,0,28.448231
11/18/2020 05:10:00,25.390301,23,25.640842,0,28.546661
11/18/2020 05:20:00,25.365112,23,25.615904,0,28.448231
11/18/2020 05:30:00,25.365112,23,25.640842,0,28.546661
11/18/2020 05:40:00,25.314644,23,25.615904,0,28.546661
11/18/2020 05:50:00,25.339886,23,25.640842,0,28.448231
11/18/2020 06:00:00,25.339886,23,25.640842,0,28.645092
11/18/2020 06:10:00,24.304327,23,15.025889,100,100
11/18/2020 06:20:00,23.4471,23,14.505927,100,100
11/18/2020 06:30:00,22.865646,23,13.220308,100,100
11/18/2020 06:40:00,22.491903,23,12.98888,100,100
11/18/2020 06:50:00,22.264738,23,12.865863,100,100
11/18/2020 07:00:00,22.060944,23,12.841155,92.38427,96.858025
11/18/2020 07:10:00,22.315409,23,19.993551,23.521328,25.692154
11/18/2020 07:20:00,23.039787,23,22.137573,16.343685,25.987446
11/18/2020 07:30:00,23.648186,23,23.572977,28.470587,27.463913
11/18/2020 07:40:00,23.547852,23,15.826406,77.04174,77.959213
11/18/2020 07:50:00,22.816156,23,14.304547,79.723663,81.798027
11/18/2020 08:00:00,22.517002,23,13.998536,77.348328,79.435669
11/18/2020 08:10:00,22.416428,23,15.728108,54.088818,56.698025
11/18/2020 08:20:00,22.74173,23,18.389593,46.631836,47.543915
11/18/2020 08:30:00,22.988909,23,19.024944,46.631836,47.248619
11/18/2020 08:40:00,,,,,
11/18/2020 08:50:00,23.320549,23,19.452522,46.631836,47.347046
11/18/2020 09:00:00,23.421841,23,19.576685,47.203423,47.543915
11/18/2020 09:10:00,23.4471,23,18.315187,53.161781,53.843517
11/18/2020 09:20:00,23.295162,23,17.794291,53.151192,53.74509
11/18/2020 09:30:00,23.167818,23,17.546967,53.151192,53.74509
11/18/2020 09:40:00,23.065451,23,17.447195,53.151192,53.843517
11/18/2020 09:50:00,22.988909,23,17.32181,53.151192,53.74509
11/18/2020 10:00:00,22.93968,23,17.271444,53.151192,53.548229
11/18/2020 10:10:00,22.964306,23,17.32181,53.151192,53.74509
11/18/2020 10:20:00,22.93968,23,17.346949,53.151192,53.74509
11/18/2020 10:30:00,22.93968,23,17.29664,53.151192,53.74509
11/18/2020 10:40:00,22.964306,23,17.271444,53.151192,54.040379
11/18/2020 10:50:00,22.964306,23,17.32181,53.151192,53.74509
11/18/2020 11:00:00,22.964306,23,17.372057,53.151192,53.843517
11/18/2020 11:10:00,22.915026,23,17.29664,53.151192,53.74509
11/18/2020 11:20:00,22.890352,23,17.29664,53.151192,53.646652
11/18/2020 11:30:00,22.915026,23,17.32181,53.151192,53.843517
11/18/2020 11:40:00,22.865646,23,17.220947,53.151192,53.843517
11/18/2020 11:50:00,22.890352,23,17.220947,53.151192,53.548229
11/18/2020 12:00:00,22.915026,23,17.271444,53.151192,53.646652
11/18/2020 12:10:00,22.93968,23,17.29664,53.151192,53.74509
11/18/2020 12:20:00,22.915026,23,17.32181,53.151192,53.646652
11/18/2020 12:30:00,22.890352,23,17.246212,53.151192,53.646652
11/18/2020 12:40:00,22.865646,23,17.220947,53.151192,53.74509
11/18/2020 12:50:00,22.890352,23,17.195654,53.151192,53.74509
11/18/2020 13:00:00,22.890352,23,17.29664,53.151192,54.630966
11/18/2020 13:10:00,22.915026,23,17.32181,53.151192,53.74509
11/18/2020 13:20:00,22.915026,23,17.32181,53.151192,53.843517
11/18/2020 13:30:00,22.865646,23,17.271444,53.151192,54.335678
11/18/2020 13:40:00,22.865646,23,17.144978,53.151192,53.548229
11/18/2020 13:50:00,22.865646,23,17.195654,53.151192,53.646652
11/18/2020 14:00:00,22.865646,23,17.271444,53.151192,53.548229
11/18/2020 14:10:00,22.915026,23,17.271444,53.151192,53.843517
11/18/2020 14:20:00,22.964306,23,17.32181,53.151192,53.646652
11/18/2020 14:30:00,22.93968,23,17.346949,53.151192,53.843517
11/18/2020 14:40:00,22.964306,23,17.397133,53.151192,53.74509
11/18/2020 14:50:00,22.93968,23,17.372057,53.151192,53.843517
11/18/2020 15:00:00,22.915026,23,17.271444,53.151192,53.646652
11/18/2020 15:10:00,22.915026,23,17.346949,53.151192,53.548229
11/18/2020 15:20:00,22.890352,23,17.397133,53.151192,53.74509
11/18/2020 15:30:00,22.915026,23,17.397133,53.151009,53.646652
11/18/2020 15:40:00,22.865646,23,17.372057,53.150826,53.843517
11/18/2020 15:50:00,22.890352,23,17.346949,53.150826,53.843517
11/18/2020 16:00:00,22.840912,23,17.271444,53.150066,53.941959
11/18/2020 16:10:00,22.840912,23,17.32181,53.150066,54.434101
11/18/2020 16:20:00,22.816156,23,17.246212,53.150066,53.74509
11/18/2020 16:30:00,22.865646,23,17.271444,53.149883,53.843517
11/18/2020 16:40:00,22.93968,23,17.346949,53.149883,54.23724
11/18/2020 16:50:00,22.915026,23,17.372057,53.149883,53.548229
11/18/2020 17:00:00,22.915026,23,17.271444,53.149883,53.646652
11/18/2020 17:10:00,23.345913,23,18.660183,0,28.940386
11/18/2020 17:20:00,23.49753,23,19.993551,0,28.940386
11/18/2020 17:30:00,23.797886,23,21.001047,0,28.841961
11/18/2020 17:40:00,24.021692,23,21.815962,0,29.038816
11/18/2020 17:50:00,24.304327,23,22.391209,0,29.038816
11/18/2020 18:00:00,24.482508,23,22.865646,0,29.038816
11/18/2020 18:10:00,24.583746,23,23.269747,0,28.940386
11/18/2020 18:20:00,24.634216,23,23.623138,0,28.841961
11/18/2020 18:30:00,24.810022,23,23.84758,0,29.137253
11/18/2020 18:40:00,24.959713,23,24.073328,0,28.940386
11/18/2020 18:50:00,25.111757,23,24.253181,0,28.743523
11/18/2020 19:00:00,25.137207,23,24.482508,0,28.841961
11/18/2020 19:10:00,25.162632,23,24.634216,0,28.940386
11/18/2020 19:20:00,25.137207,23,24.759922,0,29.038816
11/18/2020 19:30:00,25.137207,23,24.884983,0,28.940386
11/18/2020 19:40:00,25.137207,23,24.934828,0,28.940386
11/18/2020 19:50:00,25.188032,23,25.035242,0,28.940386
11/18/2020 20:00:00,25.188032,23,25.111757,0,28.743523
11/18/2020 20:10:00,25.264076,23,25.188032,0,29.038816
11/18/2020 20:20:00,25.238754,23,25.238754,0,28.940386
11/18/2020 20:30:00,25.264076,23,25.264076,0,28.841961
11/18/2020 20:40:00,25.289373,23,25.339886,0,28.940386
11/18/2020 20:50:00,25.339886,23,25.365112,0,28.940386
11/18/2020 21:00:00,25.365112,23,25.365112,0,29.038816
11/18/2020 21:10:00,25.390301,23,25.390301,0,29.137253
11/18/2020 21:20:00,25.365112,23,25.465729,0,29.038816
11/18/2020 21:30:00,25.365112,23,25.49082,0,28.841961
11/18/2020 21:40:00,25.390301,23,25.440617,0,28.841961
11/18/2020 21:50:00,25.465729,23,25.440617,0,28.940386
11/18/2020 22:00:00,25.51589,23,25.465729,0,28.940386
11/18/2020 22:10:00,25.51589,23,25.51589,0,29.038816
11/18/2020 22:20:00,25.54093,23,25.51589,0,29.038816
11/18/2020 22:30:00,25.565943,23,25.565943,0,28.940386
11/18/2020 22:40:00,25.54093,23,25.54093,0,28.743523
11/18/2020 22:50:00,25.51589,23,25.54093,0,29.038816
11/18/2020 23:00:00,25.565943,23,25.565943,0,28.940386
11/18/2020 23:10:00,25.54093,23,25.590939,0,28.841961
11/18/2020 23:20:00,25.54093,23,25.615904,0,28.940386
11/18/2020 23:30:00,25.51589,23,25.590939,0,29.038816
11/18/2020 23:40:00,25.54093,23,25.590939,0,29.137253
11/18/2020 23:50:00,25.54093,23,25.565943,0,28.841961
11/19/2020 00:00:00,25.665756,23,25.590939,0,28.841961
11/19/2020 00:10:00,25.690651,23,25.590939,0,29.038816
11/19/2020 00:20:00,25.665756,23,25.615904,0,28.940386
11/19/2020 00:30:00,25.665756,23,25.615904,0,28.841961
11/19/2020 00:40:00,25.715515,23,25.665756,0,28.940386
11/19/2020 00:50:00,25.690651,23,25.590939,0,28.940386
11/19/2020 01:00:00,25.665756,23,25.640842,0,29.23568
11/19/2020 01:10:00,25.690651,23,25.665756,0,29.038816
11/19/2020 01:20:00,25.690651,23,25.665756,0,28.940386
11/19/2020 01:30:00,25.665756,23,25.665756,0,28.940386
11/19/2020 01:40:00,25.640842,23,25.665756,0,29.038816
11/19/2020 01:50:00,25.54093,23,25.715515,0,28.940386
11/19/2020 02:00:00,25.54093,23,25.690651,0,29.038816
11/19/2020 02:10:00,25.565943,23,25.665756,0,29.137253
11/19/2020 02:20:00,25.590939,23,25.640842,0,28.841961
11/19/2020 02:30:00,25.615904,23,25.665756,0,29.038816
11/19/2020 02:40:00,25.590939,23,25.690651,0,28.940386
11/19/2020 02:50:00,25.590939,23,25.640842,0,29.038816
11/19/2020 03:00:00,25.615904,23,25.640842,0,29.038816
11/19/2020 03:10:00,25.665756,23,25.640842,0,28.841961
11/19/2020 03:20:00,25.690651,23,25.640842,0,28.841961
11/19/2020 03:30:00,25.690651,23,25.615904,0,28.841961
11/19/2020 03:40:00,25.715515,23,25.665756,0,28.841961
11/19/2020 03:50:00,25.690651,23,25.665756,0,28.940386
11/19/2020 04:00:00,25.715515,23,25.640842,0,28.841961
11/19/2020 04:10:00,25.715515,23,25.665756,0,29.038816
11/19/2020 04:20:00,25.665756,23,25.665756,0,28.841961
11/19/2020 04:30:00,25.715515,23,25.715515,0,28.841961
11/19/2020 04:40:00,25.690651,23,25.665756,0,29.038816
11/19/2020 04:50:00,25.615904,23,25.715515,0,28.940386
11/19/2020 05:00:00,25.665756,23,25.715515,0,29.038816
11/19/2020 05:10:00,25.665756,23,25.715515,0,29.038816
11/19/2020 05:20:00,25.640842,23,25.715515,0,28.940386
11/19/2020 05:30:00,25.640842,23,25.715515,0,28.940386
11/19/2020 05:40:00,25.615904,23,25.740353,0,28.940386
11/19/2020 05:50:00,25.665756,23,25.715515,0,28.841961
11/19/2020 06:00:00,25.665756,23,25.715515,0,28.940386
11/19/2020 06:10:00,24.278769,23,15.076885,100,100
11/19/2020 06:20:00,23.269747,23,14.605839,100,100
11/19/2020 06:30:00,22.816156,23,13.297042,100,100
11/19/2020 06:40:00,22.416428,23,12.98888,100,100
11/19/2020 06:50:00,22.137573,23,12.890532,100,100
11/19/2020 07:00:00,22.009718,23,13.850411,63.590401,65.064697
11/19/2020 07:10:00,22.54208,23,20.753292,12.265457,27.857643
11/19/2020 07:20:00,23.244307,23,22.54208,13.620494,27.956074
11/19/2020 07:30:00,23.723148,23,23.897171,44.643066,34.747841
11/19/2020 07:40:00,23.396564,23,14.877924,82.736397,84.5541
11/19/2020 07:50:00,22.716866,23,14.101034,82.737907,84.25882
11/19/2020 08:00:00,22.491903,23,13.924625,79.737808,81.798027
11/19/2020 08:10:00,22.416428,23,15.355036,56.774292,57.780777
11/19/2020 08:20:00,22.716866,23,18.04007,47.755749,48.626663
11/19/2020 08:30:00,22.988909,23,18.463743,47.755749,48.331364
11/19/2020 08:40:00,23.142265,23,18.757719,47.755749,48.429798
11/19/2020 08:50:00,23.244307,23,18.878994,47.755749,48.626663
11/19/2020 09:00:00,23.320549,23,18.999563,47.755749,48.528225
11/19/2020 09:10:00,23.37125,23,19.126305,47.765896,48.528225
11/19/2020 09:20:00,23.4471,23,18.927303,50.731991,50.595284
11/19/2020 09:30:00,23.345913,23,18.140526,51.979431,52.662342
11/19/2020 09:40:00,23.244307,23,17.867905,51.979431,53.252922
11/19/2020 09:50:00,23.167818,23,17.720407,51.979431,52.662342
11/19/2020 10:00:00,23.142265,23,17.720407,51.979431,52.563911
11/19/2020 10:10:00,23.142265,23,17.695717,51.979431,52.662342
11/19/2020 10:20:00,23.142265,23,17.64625,51.979431,52.662342
11/19/2020 10:30:00,23.116688,23,17.64625,51.979431,52.662342
11/19/2020 10:40:00,23.142265,23,17.59667,51.979431,52.563911
11/19/2020 10:50:00,23.039787,23,17.571836,51.979431,52.76078
11/19/2020 11:00:00,23.116688,23,17.522074,51.979431,52.76078
11/19/2020 11:10:00,23.142265,23,17.64625,51.979431,52.662342
11/19/2020 11:20:00,23.19334,23,17.670996,51.979431,52.662342
11/19/2020 11:30:00,23.116688,23,17.59667,51.979431,52.76078
11/19/2020 11:40:00,23.091084,23,17.59667,51.979431,53.056068
11/19/2020 11:50:00,23.039787,23,17.522074,51.979431,52.563911
11/19/2020 12:00:00,23.091084,23,17.546967,51.979431,52.76078
11/19/2020 12:10:00,23.065451,23,17.522074,51.979431,52.76078
11/19/2020 12:20:00,23.065451,23,17.497145,0,28.448231
11/19/2020 12:30:00,23.19334,23,17.720407,51.979431,52.268612
11/19/2020 12:40:00,23.142265,23,17.670996,51.979431,52.170193
11/19/2020 12:50:00,23.091084,23,17.720407,51.979431,52.268612
11/19/2020 13:00:00,23.142265,23,17.59667,51.979431,52.268612
11/19/2020 13:10:00,23.091084,23,17.522074,51.979431,52.268612
11/19/2020 13:20:00,23.039787,23,17.546967,51.979431,52.170193
11/19/2020 13:30:00,22.988909,23,17.59667,51.979431,52.36705
11/19/2020 13:40:00,23.014097,23,17.695717,51.979431,52.071751
11/19/2020 13:50:00,23.014097,23,17.745068,51.979431,52.268612
11/19/2020 14:00:00,23.039787,23,17.720407,51.979431,52.170193
11/19/2020 14:10:00,23.039787,23,17.695717,51.979431,51.874893
11/19/2020 14:20:00,23.039787,23,17.745068,51.979431,52.268612
11/19/2020 14:30:00,23.091084,23,17.818861,51.979431,52.170193
11/19/2020 14:40:00,23.167818,23,17.892389,51.979431,52.071751
11/19/2020 14:50:00,23.19334,23,17.941263,51.979431,52.268612
11/19/2020 15:00:00,23.167818,23,17.965658,51.979431,52.268612
11/19/2020 15:10:00,23.142265,23,18.014881,51.979431,52.170193
11/19/2020 15:20:00,23.116688,23,17.892389,51.979431,52.170193
11/19/2020 15:30:00,23.142265,23,17.892389,51.979431,52.071751
11/19/2020 15:40:00,23.091084,23,17.941263,51.979431,52.071751
11/19/2020 15:50:00,23.091084,23,17.843399,51.979431,52.170193
11/19/2020 16:00:00,23.065451,23,17.818861,51.979431,52.36705
11/19/2020 16:10:00,23.116688,23,17.843399,51.979431,52.071751
11/19/2020 16:20:00,23.142265,23,17.794291,51.979431,52.170193
11/19/2020 16:30:00,23.142265,23,17.769691,51.979431,52.268612
11/19/2020 16:40:00,23.142265,23,17.745068,51.979431,52.859203
11/19/2020 16:50:00,23.116688,23,17.745068,51.979431,52.268612
11/19/2020 17:00:00,23.039787,23,17.670996,51.979431,52.170193
11/19/2020 17:10:00,23.748091,23,18.975504,0,28.349798
11/19/2020 17:20:00,23.946655,23,20.300306,0,28.841961
11/19/2020 17:30:00,24.176266,23,21.226254,0,28.251368
11/19/2020 17:40:00,24.35537,23,22.060944,0,28.448231
11/19/2020 17:50:00,24.482508,23,22.592157,0,28.448231
11/19/2020 18:00:00,24.659412,23,23.039787,0,28.448231
11/19/2020 18:10:00,24.759922,23,23.396564,0,28.448231
11/19/2020 18:20:00,24.810022,23,23.673201,0,28.349798
11/19/2020 18:30:00,24.984568,23,23.921923,0,28.349798
11/19/2020 18:40:00,25.035242,23,24.124846,0,28.546661
11/19/2020 18:50:00,25.111757,23,24.304327,0,28.448231
11/19/2020 19:00:00,25.111757,23,24.482508,0,28.448231
11/19/2020 19:10:00,25.162632,23,24.583746,0,28.349798
11/19/2020 19:20:00,25.213408,23,24.709721,0,28.546661
11/19/2020 19:30:00,25.365112,23,24.810022,0,28.349798
11/19/2020 19:40:00,25.49082,23,24.860023,0,28.349798
11/19/2020 19:50:00,25.565943,23,24.959713,0,28.448231
11/19/2020 20:00:00,25.615904,23,25.035242,0,28.448231
11/19/2020 20:10:00,25.615904,23,25.111757,0,28.546661
11/19/2020 20:20:00,25.640842,23,25.213408,0,28.546661
11/19/2020 20:30:00,25.590939,23,25.238754,0,28.940386
11/19/2020 20:40:00,25.565943,23,25.264076,0,28.448231
11/19/2020 20:50:00,25.54093,23,25.264076,0,28.448231
11/19/2020 21:00:00,25.49082,23,25.264076,0,28.546661
11/19/2020 21:10:00,25.590939,23,25.314644,0,28.349798
11/19/2020 21:20:00,25.590939,23,25.415476,0,28.645092
11/19/2020 21:30:00,25.565943,23,25.415476,0,28.546661
11/19/2020 21:40:00,25.565943,23,25.49082,0,28.349798
11/19/2020 21:50:00,25.54093,23,25.51589,0,28.448231
11/19/2020 22:00:00,25.51589,23,25.49082,0,28.448231
11/19/2020 22:10:00,25.440617,23,25.465729,0,28.349798
11/19/2020 22:20:00,25.415476,23,25.465729,0,28.448231
11/19/2020 22:30:00,25.440617,23,25.49082,0,28.448231
11/19/2020 22:40:00,25.365112,23,25.440617,0,28.546661
11/19/2020 22:50:00,25.365112,23,25.440617,0,28.349798
11/19/2020 23:00:00,25.314644,23,25.465729,0,28.349798
11/19/2020 23:10:00,25.365112,23,25.465729,0,28.448231
11/19/2020 23:20:00,25.314644,23,25.440617,0,28.841961
11/19/2020 23:30:00,25.289373,23,25.49082,0,28.546661
11/19/2020 23:40:00,25.264076,23,25.465729,0,28.349798
11/19/2020 23:50:00,25.238754,23,25.49082,0,29.137253
11/20/2020 00:00:00,25.264076,23,25.49082,0,28.546661
11/20/2020 00:10:00,25.264076,23,25.440617,0,28.448231
11/20/2020 00:20:00,25.289373,23,25.49082,0,28.349798
11/20/2020 00:30:00,25.238754,23,25.465729,0,28.546661
11/20/2020 00:40:00,25.238754,23,25.465729,0,28.448231
11/20/2020 00:50:00,25.264076,23,25.49082,0,28.349798
11/20/2020 01:00:00,25.264076,23,25.51589,0,28.251368
11/20/2020 01:10:00,25.264076,23,25.49082,0,28.349798
11/20/2020 01:20:00,25.264076,23,25.51589,0,28.645092
11/20/2020 01:30:00,25.289373,23,25.49082,0,28.349798
11/20/2020 01:40:00,25.314644,23,25.465729,0,28.448231
11/20/2020 01:50:00,25.213408,23,25.440617,0,28.546661
11/20/2020 02:00:00,25.238754,23,25.440617,0,28.349798
11/20/2020 02:10:00,25.289373,23,25.465729,0,28.448231
11/20/2020 02:20:00,25.264076,23,25.465729,0,28.448231
11/20/2020 02:30:00,25.238754,23,25.440617,0,28.448231
11/20/2020 02:40:00,25.289373,23,25.465729,0,28.349798
11/20/2020 02:50:00,25.213408,23,25.465729,0,28.349798
11/20/2020 03:00:00,25.238754,23,25.440617,0,28.546661
11/20/2020 03:10:00,25.289373,23,25.440617,0,28.448231
11/20/2020 03:20:00,25.289373,23,25.440617,0,28.546661
11/20/2020 03:30:00,25.314644,23,25.465729,0,28.448231
11/20/2020 03:40:00,25.314644,23,25.415476,0,28.546661
11/20/2020 03:50:00,25.314644,23,25.440617,0,28.546661
11/20/2020 04:00:00,25.289373,23,25.440617,0,28.546661
11/20/2020 04:10:00,25.314644,23,25.49082,0,28.251368
11/20/2020 04:20:00,25.289373,23,25.51589,0,28.448231
11/20/2020 04:30:00,25.289373,23,25.49082,0,28.448231
11/20/2020 04:40:00,25.264076,23,25.49082,0,28.546661
11/20/2020 04:50:00,25.264076,23,25.49082,0,28.448231
11/20/2020 05:00:00,25.213408,23,25.465729,0,28.448231
11/20/2020 05:10:00,25.188032,23,25.465729,0,28.546661
11/20/2020 05:20:00,25.213408,23,25.465729,0,28.349798
11/20/2020 05:30:00,25.213408,23,25.465729,0,28.448231
11/20/2020 05:40:00,25.213408,23,25.465729,0,28.546661
11/20/2020 05:50:00,25.162632,23,25.465729,0,28.448231
11/20/2020 06:00:00,25.188032,23,25.465729,0,28.349798
11/20/2020 06:10:00,24.329857,23,14.951456,100,100
11/20/2020 06:20:00,23.320549,23,14.405499,100,100
11/20/2020 06:30:00,22.791382,23,13.091732,100,100
11/20/2020 06:40:00,22.441608,23,12.939772,100,100
11/20/2020 06:50:00,22.188526,23,12.841155,100,100
11/20/2020 07:00:00,22.009718,23,14.203055,61.488472,58.765091
11/20/2020 07:10:00,22.567131,23,20.877501,12.748614,27.857643
11/20/2020 07:20:00,23.269747,23,22.592157,13.341367,27.956074
11/20/2020 07:30:00,23.773005,23,24.04752,44.447403,37.011761
11/20/2020 07:40:00,23.396564,23,15.229093,78.114822,79.238823
11/20/2020 07:50:00,22.642124,23,14.253865,78.114456,79.238823
11/20/2020 08:00:00,22.441608,23,14.90247,64.449356,64.474106
11/20/2020 08:10:00,22.567131,23,17.670996,47.776051,48.626663
11/20/2020 08:20:00,22.865646,23,18.414339,47.923447,48.528225
11/20/2020 08:30:00,23.091084,23,18.854792,47.923447,48.429798
11/20/2020 08:40:00,23.19334,23,19.050333,47.923447,48.528225
11/20/2020 08:50:00,23.295162,23,19.151577,47.923447,48.626663
11/20/2020 09:00:00,23.295162,23,19.227205,47.923447,48.429798
11/20/2020 09:10:00,23.396564,23,19.327631,48.363064,48.528225
11/20/2020 09:20:00,23.396564,23,18.586739,51.863281,52.36705
11/20/2020 09:30:00,23.320549,23,18.364819,51.952221,52.268612
11/20/2020 09:40:00,23.218834,23,18.140526,51.952221,52.170193
11/20/2020 09:50:00,23.142265,23,18.115459,51.952221,52.170193
11/20/2020 10:00:00,23.116688,23,18.065226,51.952221,52.170193
11/20/2020 10:10:00,23.091084,23,17.990023,51.952221,52.071751
11/20/2020 10:20:00,23.091084,23,18.04007,51.952221,52.170193
11/20/2020 10:30:00,23.142265,23,18.04007,51.952221,52.170193
11/20/2020 10:40:00,23.116688,23,18.04007,51.952221,51.973324
11/20/2020 10:50:00,23.065451,23,18.04007,51.952221,52.170193
11/20/2020 11:00:00,23.116688,23,17.990023,51.952221,52.36705
11/20/2020 11:10:00,23.167818,23,18.090357,51.952221,52.170193
11/20/2020 11:20:00,23.142265,23,18.04007,51.952221,52.170193
11/20/2020 11:30:00,23.116688,23,17.990023,51.952221,52.170193
11/20/2020 11:40:00,23.014097,23,17.990023,51.952221,52.170193
11/20/2020 11:50:00,23.065451,23,17.941263,51.952221,51.874893
11/20/2020 12:00:00,23.091084,23,17.965658,51.952221,52.268612
11/20/2020 12:10:00,23.091084,23,17.965658,51.952221,52.170193
11/20/2020 12:20:00,23.142265,23,18.014881,51.952221,52.170193
11/20/2020 12:30:00,23.142265,23,18.014881,51.952221,52.170193
11/20/2020 12:40:00,23.116688,23,17.965658,51.952221,52.268612
11/20/2020 12:50:00,23.065451,23,17.892389,51.952221,52.170193
11/20/2020 13:00:00,23.014097,23,17.965658,51.952221,52.36705
11/20/2020 13:10:00,23.039787,23,17.965658,51.952221,52.268612
11/20/2020 13:20:00,22.988909,23,17.892389,51.952221,52.268612
11/20/2020 13:30:00,23.014097,23,17.916842,51.952221,52.36705
11/20/2020 13:40:00,23.014097,23,17.916842,51.952221,52.268612
11/20/2020 13:50:00,23.065451,23,17.990023,51.952221,52.36705
11/20/2020 14:00:00,23.065451,23,17.990023,51.952221,52.268612
11/20/2020 14:10:00,23.065451,23,18.04007,51.952221,52.36705
11/20/2020 14:20:00,23.091084,23,18.065226,51.952221,52.170193
11/20/2020 14:30:00,23.091084,23,18.04007,51.952221,52.170193
11/20/2020 14:40:00,23.091084,23,18.04007,51.952221,52.071751
11/20/2020 14:50:00,23.091084,23,18.014881,51.952221,52.36705
11/20/2020 15:00:00,23.091084,23,18.04007,51.952221,52.268612
11/20/2020 15:10:00,23.19334,23,18.04007,51.952221,52.170193
11/20/2020 15:20:00,23.091084,23,18.014881,51.952221,52.268612
11/20/2020 15:30:00,23.116688,23,18.115459,51.952221,52.170193
11/20/2020 15:40:00,23.142265,23,18.215559,51.952221,52.170193
11/20/2020 15:50:00,23.142265,23,18.240511,51.952221,52.465481
11/20/2020 16:00:00,23.167818,23,18.190575,51.952221,52.36705
11/20/2020 16:10:00,23.269747,23,18.26543,51.952221,52.268612
11/20/2020 16:20:00,23.295162,23,18.315187,51.952221,52.36705
11/20/2020 16:30:00,23.320549,23,18.414339,51.952221,52.268612
11/20/2020 16:40:00,23.320549,23,18.414339,51.952221,52.268612
